title,link
Oracle.WebLogic.Server.Java.Object.XML.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/57279
TP-Link.TL-WA850RE.syslog.filter.json.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/57270
ABB.Cylon.ASPECT.mstpstatus.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56954
Teldat.Routers.cmdcookie.XSS,https://www.fortiguard.com/encyclopedia/ips/57224
Bell.Home.Hub.3000.DestinationEmailAddress.XSS,https://www.fortiguard.com/encyclopedia/ips/57212
MS.Windows.CVE-2025-21219.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/57062
MS.Windows.CVE-2025-21268.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/57063
Progress.WhatsUp.Gold.SnmpExtendedActiveMonitor.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/57101
ABB.Cylon.ASPECT.WatchDogServlet.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/57047
WordPress.Plugin.Tainacan.get_file.Function.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/57051
TOTOLINK.EX200.RebootSystem.DoS,https://www.fortiguard.com/encyclopedia/ips/57030
TP-Link.VN020-F3v.WANIPConnection.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56991
Tenda.AC15.SysToolReboot.CSRF,https://www.fortiguard.com/encyclopedia/ips/57000
WordPress.Plugin.Elementor.Accordion.Widget.XSS,https://www.fortiguard.com/encyclopedia/ips/56997
WordPress.Plugin.Elementor.Column.Element.XSS,https://www.fortiguard.com/encyclopedia/ips/56994
WordPress.Plugin.Elementor.Divider.Widget.XSS,https://www.fortiguard.com/encyclopedia/ips/56996
WordPress.Plugin.Elementor.Heading.Widget.XSS,https://www.fortiguard.com/encyclopedia/ips/56995
WordPress.Plugin.Elementor.Icon.Box.Widget.XSS,https://www.fortiguard.com/encyclopedia/ips/56998
WordPress.Plugin.Elementor.Image.Box.Widget.XSS,https://www.fortiguard.com/encyclopedia/ips/56999
WordPress.Plugin.Elementor.Website.Builder.Lightbox.XSS,https://www.fortiguard.com/encyclopedia/ips/56978
Eclipse.Jetty.Web.Server.WEB-INF.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56977
Omada.Identity.workitemdlg.XSS,https://www.fortiguard.com/encyclopedia/ips/56943
AUO.Solar.Data.Recorder.config.htm.addr.XSS,https://www.fortiguard.com/encyclopedia/ips/56883
Badger.Meter.Monitool.Export.Data.Files.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/56917
D-Link.DI-8003.Tgfile.fn.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56927
Sophos.Cyberoam.UTM.Corporate.XSS,https://www.fortiguard.com/encyclopedia/ips/56891
ESAFENET.CDG.5.NetSecConfigService.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56775
EnGenius.ESR580.A8J-EMR5000.wlan1.XSS,https://www.fortiguard.com/encyclopedia/ips/56819
NETGEAR.XR300.httpd.binary.Multiple.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56881
Siemens.Omnivise.T3000.RemoteDiagnosticView.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/56870
Tenda.AC1206.ate_ifconfig_set.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56816
Cisco.Adaptive.Security.Appliance.WebVPN.login.XSS,https://www.fortiguard.com/encyclopedia/ips/56869
NETGEAR.R8500.httpd.binary.Multiple.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56853
Tenda.AC8v4.SetNetControlList.list.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/56811
Tenda.i22.SysToo.Content-Length.DoS,https://www.fortiguard.com/encyclopedia/ips/56850
Multiple.Vendors.syscmd.Backdoor.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56865
Linksys.EA7500.username.XSS,https://www.fortiguard.com/encyclopedia/ips/56848
MS.Windows.Themes.File.Spoofing.NTLM.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56821
Cisco.ASA.FTD.RAVPN.CVE-2024-20481.DoS,https://www.fortiguard.com/encyclopedia/ips/56810
LevelOne.WBR-6012.Web.Application.fwug.DoS,https://www.fortiguard.com/encyclopedia/ips/56804
AsyncSSH.Extension.Info.Message.Extension.Downgrade,https://www.fortiguard.com/encyclopedia/ips/54744
VMware.Aria.Operations.for.Networks.Login.Banner.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/54775
Google.Chrome.Autofill.CVE-2021-21215.Security.UI.Spoofing,https://www.fortiguard.com/encyclopedia/ips/54709
Roundcube.Webmail.rcube_string_replacer.XSS,https://www.fortiguard.com/encyclopedia/ips/54673
OpenSSH.Terrapin.Attack,https://www.fortiguard.com/encyclopedia/ips/54577
GStreamer.gst-plugins-good.gstflacparse.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54541
Netgate.pfSense.status_logs_filter_dynamic.php.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/54543
WordPress.wp_lang.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54545
Apple.Safari.WebKit.parent-tab.processing.XSS,https://www.fortiguard.com/encyclopedia/ips/54539
GStreamer.RealMedia.rmdemux.Integer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54536
quic-go.Crypto.Ack.Nil.Pointer.DoS,https://www.fortiguard.com/encyclopedia/ips/54531
Linux.Kernel.ksmbd.Compounded.Session.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54512
Qlik.Sense.qmc.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54477
PTC.Codebeamer.ALM.errorHandler.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/54421
Directus.File.Collection.Import.SSRF,https://www.fortiguard.com/encyclopedia/ips/54414
FortiOS.webUI.JSON.params.DoS,https://www.fortiguard.com/encyclopedia/ips/54415
JumpServer.SessionViewSet.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54385
XWiki.User.Profile.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/54350
Sielco.Radio.Link.FM.Transmitters.Privilege.Escalation,https://www.fortiguard.com/encyclopedia/ips/54337
Roundcube.Webmail.rcube_washtml.php.XSS,https://www.fortiguard.com/encyclopedia/ips/54306
Thomson.TCW710.RgDhcp.XSS,https://www.fortiguard.com/encyclopedia/ips/55256
Thomson.TCW710.RgTime.XSS,https://www.fortiguard.com/encyclopedia/ips/55260
Thomson.TCW710.RgUrlBlock.XSS,https://www.fortiguard.com/encyclopedia/ips/55255
Thomson.TCW710.WlanPrimaryNetwork.XSS,https://www.fortiguard.com/encyclopedia/ips/55262
EmbedThis.Appweb.Empty.Range.Header.DoS,https://www.fortiguard.com/encyclopedia/ips/55380
Palo.Alto.Networks.GlobalProtect.Portal.Login.Page.XSS,https://www.fortiguard.com/encyclopedia/ips/55345
Palo.Alto.Networks.PAN-OS.Management.Interface.ExtJS.Flash.XSS,https://www.fortiguard.com/encyclopedia/ips/55344
Palo.Alto.Networks.PAN-OS.Management.Interface.Upload.File.DoS,https://www.fortiguard.com/encyclopedia/ips/55347
AsyncSSH.UserAuth.Request.Message.Session.Redirect,https://www.fortiguard.com/encyclopedia/ips/55248
MS.WordPad.CVE-2023-36563.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55238
TIBCO.JasperReports.Library.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55108
Google.Chrome.PopupBlocker.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/54922
Tenda.AC10U.formSetDeviceName.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54842
Tenda.AC10U.formSetVirtualSer.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54844
Tenda.Devices.PPPOEPassword.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54840
Tenda.Devices.fromDhcpListClient.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54859
Google.Chrome.Reaper.window.history.DoS,https://www.fortiguard.com/encyclopedia/ips/54846
Zimbra.Collaboration.Error.Code.XSS,https://www.fortiguard.com/encyclopedia/ips/54854
Google.Chrome.performance.API.res.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/54819
Allegra.GanttAndSchExportAction.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54786
Multiple.Web.Browsers.Localhost.APIs.CSRF,https://www.fortiguard.com/encyclopedia/ips/56425
GL.iNet.Devices.CVE-2023-31473.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56217
D-Link.DSL-2760U.Web.UI.Multiple.XSS,https://www.fortiguard.com/encyclopedia/ips/56205
COMMAX.Biometric.Access.Control.System.Cookie.XSS,https://www.fortiguard.com/encyclopedia/ips/56152
Roundcube.Webmail.XML.Attachment.XSS,https://www.fortiguard.com/encyclopedia/ips/56096
TrendNet.TW100-S4W1CA.Echo.XSS,https://www.fortiguard.com/encyclopedia/ips/56062
Netentsec.NS-ASG.getethname.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56017
Netentsec.NS-ASG.listloginfo.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56009
Netentsec.NS-ASG.uploadfirewall.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56036
Netentsec.NS-ASG.uploadiscgwtunnel.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56042
HP.OfficeJet.ProductConfigDyn.XSS,https://www.fortiguard.com/encyclopedia/ips/56041
Netentsec.NS-ASG.add_postlogin.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56006
Netentsec.NS-ASG.check_VirtualSiteId.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56019
Netentsec.NS-ASG.config_Anticrack.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56005
Netentsec.NS-ASG.config_ISCGroupNoCache.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56002
Netentsec.NS-ASG.deleteiscgwrouteconf.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56052
Netentsec.NS-ASG.deleteiscuser.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56012
Netentsec.NS-ASG.deletemacbind.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56011
Netentsec.NS-ASG.list_crl_conf.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56013
Netentsec.NS-ASG.list_onlineuser.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56032
LevelOne.WBR-6012.Web.Application.rd.DoS,https://www.fortiguard.com/encyclopedia/ips/56803
Ping.Identity.PingIDM._queryFilter.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56802
SonicWall.GMS.sgms.Multiple.XSS,https://www.fortiguard.com/encyclopedia/ips/56716
SonicWall.Multiple.Devices.appFirewallSummary.XSS,https://www.fortiguard.com/encyclopedia/ips/56714
SonicWall.SSL-VPN.cgi-bin.Multiple.XSS,https://www.fortiguard.com/encyclopedia/ips/56715
Computrols.CBAS.Username.XSS,https://www.fortiguard.com/encyclopedia/ips/56699
MS.Windows.CVE-2024-43573.Platform.Spoofing,https://www.fortiguard.com/encyclopedia/ips/56673
MS.Windows.MMC.CVE-2024-43572.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/56671
Motion.Spell.GPAC.gitn_box_del.DoS,https://www.fortiguard.com/encyclopedia/ips/56682
Computrols.CBAS.Index.User.Enumeration.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56652
Emby.Media.Server.MediaTypes.Parameter.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56619
Emby.Media.Server.swagger-ui.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/56620
Farmers.Fridge.Kiosk.Request.Handling.DoS,https://www.fortiguard.com/encyclopedia/ips/56622
Billion.400G.edit-list.html.XSS,https://www.fortiguard.com/encyclopedia/ips/56487
Dasan.GPON.H64X.CSRF,https://www.fortiguard.com/encyclopedia/ips/56541
IBM.InfoPrint1532.Printer.general.html.XSS,https://www.fortiguard.com/encyclopedia/ips/56449
NethServer.Upload.json.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/56599
Sophos.XG.Firewall.CVE-2017-18014.UserAgent.XSS,https://www.fortiguard.com/encyclopedia/ips/56611
Western.Digital.My.Cloud.PR2100.home_mgr.cgi.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/56604
C-MOR.Video.Surveillance.CVE-2024-45176.XSS,https://www.fortiguard.com/encyclopedia/ips/56595
BrightSign.4K242.REF.XSS,https://www.fortiguard.com/encyclopedia/ips/56491
GL.iNet.GL-AR300M-Lite.Download_file.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/56468
Heatmiser.Netmonitor.Outputtitle.XSS,https://www.fortiguard.com/encyclopedia/ips/56452
IBM.InfoPrint6500.config.166.XSS,https://www.fortiguard.com/encyclopedia/ips/56441
RICOH.SP4520DN.AdrsSetUserWizard.XSS,https://www.fortiguard.com/encyclopedia/ips/56445
SOYAL.Biometric.Access.Control.System.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56439
Salicru.SLC-20-cube3.XSS,https://www.fortiguard.com/encyclopedia/ips/56450
ZTE.MF.Goform_get_cmd_process.XSS,https://www.fortiguard.com/encyclopedia/ips/56456
ZTE.ZXDSL.531BII.Ntwksum2.XSS,https://www.fortiguard.com/encyclopedia/ips/56542
Kyocera.Net.Admin.fwk.npdm.XSS,https://www.fortiguard.com/encyclopedia/ips/56564
Kyocera.Net.Admin.fwk.web.CSRF,https://www.fortiguard.com/encyclopedia/ips/56565
Ecessa.Multiple.Devices.pl_web.cgi.CSRF,https://www.fortiguard.com/encyclopedia/ips/56517
Apple.Safari.WebKit.matchAssertionBOL.Out-of-Bounds.Read,https://www.fortiguard.com/encyclopedia/ips/56520
DZS.GPON.ONT.CVE-2019-10677.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/56422
ECOA.Configuration.Download.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/56434
SolarView.Compact.Solar_SlideSub.XSS,https://www.fortiguard.com/encyclopedia/ips/56432
Synaccess.netBooter.adm.htm.CSRF,https://www.fortiguard.com/encyclopedia/ips/56497
MS.Windows.CLFS.KeBugCheckEx.DoS,https://www.fortiguard.com/encyclopedia/ips/56462
Carel.pCOWeb.Pw_snmp.XSS,https://www.fortiguard.com/encyclopedia/ips/56443
Screen.SFT.DAB.DeviceManagement.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/56403
Drobo.5N2.DroboAccess.XSS,https://www.fortiguard.com/encyclopedia/ips/55586
H3C.Magic.Devices.EditSTList.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/54893
MISP.Event.Graph.Tag.Name.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/55707
Chiyu.cgi.CVE-2021-31252.Open.Redirect,https://www.fortiguard.com/encyclopedia/ips/55531
Chiyu.if.cgi.CVE-2021-31642.DoS,https://www.fortiguard.com/encyclopedia/ips/55532
MS.Visual.Studio.Code.VSIX.Extension.Malicious.Shell,https://www.fortiguard.com/encyclopedia/ips/55638
PHP.Cookie.Handling.CVE-2024-2756.Security.Bypass,https://www.fortiguard.com/encyclopedia/ips/55610
Treasure.Data.Digdag.getFile.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55595
Chiyu.CVE-2021-31249.CRLF.Code.Injection,https://www.fortiguard.com/encyclopedia/ips/55523
JetBrains.TeamCity.Agent.Distribution.CVE-2024-31138.Stored.XSS,https://www.fortiguard.com/encyclopedia/ips/55536
Node.js.n8n.CVE-2023-27562.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55537
SalesAgility.SuiteCRM.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/54904
Apple.WebKit.QuickTimePluginReplacement.Use.After.Free,https://www.fortiguard.com/encyclopedia/ips/55491
Google.Chrome.CVE-2021-37976.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55492
Maipu.MP1800X.formDeviceVerGet.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55444
Nortek.Linear.eMerge.E3.CardFormatNo.XSS,https://www.fortiguard.com/encyclopedia/ips/55416
LG.LED.Assistant.thumbnail.Arbitrary.File.Upload,https://www.fortiguard.com/encyclopedia/ips/55441
Nortek.Linear.eMerge.E3.Badge.Template.XSS,https://www.fortiguard.com/encyclopedia/ips/55456
Thomson.TCW710.RGFirewallEL.XSS,https://www.fortiguard.com/encyclopedia/ips/55261
Thomson.TCW710.RgDdns.XSS,https://www.fortiguard.com/encyclopedia/ips/55258
Netentsec.NS-ASG.add_ikev2.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/56000
Xiaomi.Mi.AX9000.Devices.appid.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55622
Uniview.NVR301-04S2-P4.System.Security.Login.XSS,https://www.fortiguard.com/encyclopedia/ips/55997
Delta.Electronics.DX-2100-L1-CN.Urlfilter.XSS,https://www.fortiguard.com/encyclopedia/ips/55982
Netentsec.NS-ASG.config_MT.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55978
Netentsec.NS-ASG.uploadiscuser.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55979
Netentsec.NS-ASG.protocol.index.php.IPAddr.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/55967
Campbell.Scientific.CSI.Web.Server.expr.Path.Traversal,https://www.fortiguard.com/encyclopedia/ips/55931
Yealink.VoIP.Phone.servlet.model.CRLF.Injection,https://www.fortiguard.com/encyclopedia/ips/55896
Axis.Camera.view.shtml.XSS,https://www.fortiguard.com/encyclopedia/ips/55819
MS.Windows.Cloud.Driver.CVE-2024-30034.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55725
MikroTik.RouterOS.SMB.Service.DoS,https://www.fortiguard.com/encyclopedia/ips/55840
Teradek.Slice.FriendlyName.XSS,https://www.fortiguard.com/encyclopedia/ips/55845
Optergy.Proton.and.Enterprise.showReset.Information.Disclosure,https://www.fortiguard.com/encyclopedia/ips/55776
Optergy.Proton.and.Enterprise.updating.jsp.Open.Redirect,https://www.fortiguard.com/encyclopedia/ips/55779
Connectize.AC21000.G6.getPingResult.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55731
TBK.DVR.SOSTREAMAX.Command.Injection,https://www.fortiguard.com/encyclopedia/ips/55717
Digital.Watchdog.MEGApix.Bia_oneshot.XSS,https://www.fortiguard.com/encyclopedia/ips/55253
Imomobile.VH510.formDOMAINBLK.BlkDomain.Buffer.Overflow,https://www.fortiguard.com/encyclopedia/ips/55437
Drobo.5N2.DroboAccess.Delete_user.XSS,https://www.fortiguard.com/encyclopedia/ips/55587
Sinilink.XY-WFT1.CVE-2022-43704.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54307
Hikvision.Access.Control.Intercom.update.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/54299
PyTorch.Model.Server.Insecure.Remote.MAR.File.Download.Request,https://www.fortiguard.com/encyclopedia/ips/54226
SAP.BSP.Test.Application.it00.ApplicationURL.Open.Redirect,https://www.fortiguard.com/encyclopedia/ips/54178
Apache.Tomcat.FormAuthenticator.Open.Redirect,https://www.fortiguard.com/encyclopedia/ips/54103
FG-VD-53974.0day,https://www.fortiguard.com/encyclopedia/ips/53974
FG-VD-53990.0day,https://www.fortiguard.com/encyclopedia/ips/53990
Suprema.BioStar.2.search_month.values.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53838
FortiOS.Guest.Management.XSS,https://www.fortiguard.com/encyclopedia/ips/53704
Zimbra.Collaboration.momoveto.XSS,https://www.fortiguard.com/encyclopedia/ips/53730
JetBrains.TeamCity.Copy.Build.Step.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/53668
Pi-Hole.AdminLTE.phpqueryads.Unauthorized.Access,https://www.fortiguard.com/encyclopedia/ips/53602
Juniper.Networks.Junos.OS.J-Web.Authentication.Bypass,https://www.fortiguard.com/encyclopedia/ips/53595
Linux.Kernel.ksmbd.Module.ksmbd_tcp_readv.Function.DoS,https://www.fortiguard.com/encyclopedia/ips/53585
H2.Web.Interface.Create.Alias.Remote.Code.Execution,https://www.fortiguard.com/encyclopedia/ips/53572
LibreNMS.Ports.list.inc.php.Reflected.XSS,https://www.fortiguard.com/encyclopedia/ips/53578
FortiOS.SSL.VPN.Proxy.Null.Pointer.Dereference.DoS,https://www.fortiguard.com/encyclopedia/ips/53472
Advantech.WebAccess.LogPg.asp.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53556
Advantech.WebAccess.Quality.asp.SQL.Injection,https://www.fortiguard.com/encyclopedia/ips/53560
FortiOS.SSL.VPN.CVE-2023-36641.Memory.Corruption,https://www.fortiguard.com/encyclopedia/ips/53481
